customer_id,customer_name,customer_age,total_orders,total_failures,total_revenue,avg_ticket,months_active,first_order,last_order,failure_rate,orders_per_month,had_failure,age_group,failure_group,value_segment,churned,returned_after_failure
WCID6031,Jackie Lopez,51,7,1,1824.3,260.6143,6,2023-03-08,2023-11-30,0.1429,1.1667,True,45–59,1 — Uma falha,Médio Valor,False,True
WCID6032,Karen Wagner,49,6,0,2275.55,379.2583,4,2023-02-27,2023-12-28,0.0,1.5,False,45–59,0 — Sem falha,Alto Valor,False,False
WCID6033,Michelle Taylor,57,12,2,2816.23,234.6858,9,2023-01-17,2023-12-10,0.1667,1.3333,True,45–59,2 — Duas falhas,Alto Valor,False,True
WCID6034,Troy Erickson,50,8,2,2199.08,274.885,5,2023-04-28,2023-12-31,0.25,1.6,True,45–59,2 — Duas falhas,Alto Valor,False,True
WCID6035,Kathleen Oliver,79,5,0,1767.74,353.548,4,2023-01-23,2023-11-17,0.0,1.25,False,60+,0 — Sem falha,Médio Valor,False,False
WCID6036,James Frost,88,9,1,2431.95,270.2167,5,2023-03-04,2023-10-12,0.1111,1.8,True,60+,1 — Uma falha,Alto Valor,False,True
WCID6037,Alan Paul,68,13,2,3773.41,290.2623,6,2023-02-06,2023-12-26,0.1538,2.1667,True,60+,2 — Duas falhas,VIP,False,True
WCID6038,Kayla Williams,55,5,0,1314.13,262.826,5,2023-01-29,2023-12-31,0.0,1.0,False,45–59,0 — Sem falha,Baixo Valor,False,False
WCID6039,Matthew Lutz,72,8,2,2966.34,370.7925,7,2023-01-17,2023-10-26,0.25,1.1429,True,60+,2 — Duas falhas,VIP,False,True
WCID6040,Kenneth Schroeder,80,7,1,1486.3,212.3286,5,2023-02-02,2023-12-29,0.1429,1.4,True,60+,1 — Uma falha,Baixo Valor,False,True
WCID6041,Melissa Zamora,36,10,1,3729.54,372.954,6,2023-01-12,2023-09-22,0.1,1.6667,True,30–44,1 — Uma falha,VIP,False,True
WCID6042,Tara Nelson,73,5,1,1610.39,322.078,4,2023-05-24,2023-12-05,0.2,1.25,True,60+,1 — Uma falha,Baixo Valor,False,True
WCID6043,Joshua Thompson,79,3,2,702.76,234.2533,3,2023-01-19,2023-12-18,0.6667,1.0,True,60+,2 — Duas falhas,Baixo Valor,False,True
WCID6044,Tim Johnson,63,10,4,2954.65,295.465,7,2023-03-11,2023-12-11,0.4,1.4286,True,60+,3+ — Múltiplas falhas,VIP,False,True
WCID6045,Zachary Campbell,60,5,1,2030.48,406.096,3,2023-01-03,2023-09-23,0.2,1.6667,True,45–59,1 — Uma falha,Médio Valor,False,True
WCID6046,Shannon Carney,25,10,2,1855.2,185.52,8,2023-01-14,2023-11-11,0.2,1.25,True,18–29,2 — Duas falhas,Médio Valor,False,True
WCID6047,Elizabeth Saunders,36,11,1,3538.86,321.7145,8,2023-03-13,2023-12-15,0.0909,1.375,True,30–44,1 — Uma falha,VIP,False,True
WCID6048,Amy Hayes,87,2,0,747.89,373.945,1,2023-02-11,2023-02-13,0.0,2.0,False,60+,0 — Sem falha,Baixo Valor,False,False
WCID6049,James Hughes,60,9,1,2176.07,241.7856,6,2023-01-15,2023-12-17,0.1111,1.5,True,45–59,1 — Uma falha,Alto Valor,False,True
WCID6050,Tracy Armstrong,43,10,2,3021.0,302.1,7,2023-01-04,2023-11-22,0.2,1.4286,True,30–44,2 — Duas falhas,VIP,False,True
WCID6051,James Weaver,34,11,2,1797.16,163.3782,7,2023-03-09,2023-12-20,0.1818,1.5714,True,30–44,2 — Duas falhas,Médio Valor,False,True
WCID6052,Betty Holmes,59,4,0,948.94,237.235,3,2023-09-07,2023-12-23,0.0,1.3333,False,45–59,0 — Sem falha,Baixo Valor,False,False
WCID6053,Tracy Nguyen,41,9,3,2602.74,289.1933,6,2023-01-20,2023-10-24,0.3333,1.5,True,30–44,3+ — Múltiplas falhas,Alto Valor,False,True
WCID6054,Linda Brown,82,8,2,2066.72,258.34,6,2023-02-09,2023-12-15,0.25,1.3333,True,60+,2 — Duas falhas,Médio Valor,False,True
WCID6055,Becky Clark,46,7,0,1545.51,220.7871,6,2023-01-21,2023-10-08,0.0,1.1667,False,45–59,0 — Sem falha,Baixo Valor,False,False
WCID6056,Brandi Martin,64,4,2,797.46,199.365,3,2023-02-01,2023-07-20,0.5,1.3333,True,60+,2 — Duas falhas,Baixo Valor,False,True
WCID6057,Randy Harrington,22,10,1,1807.35,180.735,5,2023-03-01,2023-11-26,0.1,2.0,True,18–29,1 — Uma falha,Médio Valor,False,False
WCID6058,Kara Price,85,10,1,2039.22,203.922,7,2023-01-27,2023-10-23,0.1,1.4286,True,60+,1 — Uma falha,Médio Valor,False,True
WCID6059,Savannah Long,55,8,0,2541.19,317.6488,5,2023-04-03,2023-12-11,0.0,1.6,False,45–59,0 — Sem falha,Alto Valor,False,False
WCID6060,Mrs. Jennifer Lewis,59,8,2,2182.92,272.865,7,2023-02-23,2023-12-19,0.25,1.1429,True,45–59,2 — Duas falhas,Alto Valor,False,True
WCID6061,Cynthia Hicks,90,8,1,2009.97,251.2462,7,2023-01-10,2023-12-26,0.125,1.1429,True,60+,1 — Uma falha,Médio Valor,False,False
WCID6062,Joseph Blair,59,12,0,2985.58,248.7983,9,2023-01-09,2023-12-07,0.0,1.3333,False,45–59,0 — Sem falha,VIP,False,False
WCID6063,Alex Humphrey,78,10,1,1987.55,198.755,8,2023-02-04,2023-12-13,0.1,1.25,True,60+,1 — Uma falha,Médio Valor,False,True
WCID6064,Lisa Cox,80,10,1,3907.32,390.732,6,2023-02-15,2023-11-05,0.1,1.6667,True,60+,1 — Uma falha,VIP,False,True
WCID6065,Michelle Henry,62,3,0,638.89,212.9633,2,2023-03-14,2023-09-06,0.0,1.5,False,60+,0 — Sem falha,Baixo Valor,False,False
WCID6066,Krista Lee,58,8,0,1790.93,223.8662,6,2023-01-26,2023-12-25,0.0,1.3333,False,45–59,0 — Sem falha,Médio Valor,False,False
WCID6067,Jack Rich,39,10,3,2112.58,211.258,6,2023-01-15,2023-10-19,0.3,1.6667,True,30–44,3+ — Múltiplas falhas,Médio Valor,False,True
WCID6068,Eric Bailey,21,10,1,2725.52,272.552,6,2023-01-01,2023-10-13,0.1,1.6667,True,18–29,1 — Uma falha,Alto Valor,False,True
WCID6069,Jonathan Barry,80,7,2,2023.78,289.1114,5,2023-03-20,2023-12-22,0.2857,1.4,True,60+,2 — Duas falhas,Médio Valor,False,True
WCID6070,Katie Brown,74,6,2,2042.09,340.3483,5,2023-05-16,2023-12-20,0.3333,1.2,True,60+,2 — Duas falhas,Médio Valor,False,True
WCID6071,Stacey Hodge,90,6,2,1476.71,246.1183,5,2023-03-14,2023-10-22,0.3333,1.2,True,60+,2 — Duas falhas,Baixo Valor,False,True
WCID6072,Rebecca Young,80,6,2,1956.45,326.075,5,2023-02-24,2023-12-27,0.3333,1.2,True,60+,2 — Duas falhas,Médio Valor,False,True
WCID6073,Lori Brooks,64,12,3,4357.55,363.1292,8,2023-02-08,2023-12-06,0.25,1.5,True,60+,3+ — Múltiplas falhas,VIP,False,True
WCID6074,James Thompson,58,6,0,1654.35,275.725,5,2023-01-19,2023-11-02,0.0,1.2,False,45–59,0 — Sem falha,Médio Valor,False,False
WCID6075,Mary Vasquez,48,8,1,1993.9,249.2375,6,2023-03-14,2023-12-06,0.125,1.3333,True,45–59,1 — Uma falha,Médio Valor,False,True
WCID6076,Wayne Willis,74,8,3,2249.48,281.185,8,2023-02-15,2023-12-04,0.375,1.0,True,60+,3+ — Múltiplas falhas,Alto Valor,False,True
WCID6077,Amanda Thomas,27,9,1,1805.45,200.6056,6,2023-02-06,2023-12-27,0.1111,1.5,True,18–29,1 — Uma falha,Médio Valor,False,True
WCID6078,Mary Wright,32,8,0,1990.07,248.7588,7,2023-03-15,2023-12-29,0.0,1.1429,False,30–44,0 — Sem falha,Médio Valor,False,False
WCID6079,Nathan King,35,6,2,2551.01,425.1683,5,2023-05-13,2023-12-28,0.3333,1.2,True,30–44,2 — Duas falhas,Alto Valor,False,True
WCID6080,Shelley Phillips,89,5,1,1562.57,312.514,4,2023-02-16,2023-09-30,0.2,1.25,True,60+,1 — Uma falha,Baixo Valor,False,True
WCID6081,Jacob Parker,26,13,4,2833.92,217.9938,8,2023-01-08,2023-12-28,0.3077,1.625,True,18–29,3+ — Múltiplas falhas,Alto Valor,False,True
WCID6082,Victor Davis,82,8,1,2359.84,294.98,8,2023-02-23,2023-12-21,0.125,1.0,True,60+,1 — Uma falha,Alto Valor,False,True
WCID6083,Joseph Mckinney,24,10,1,3041.21,304.121,6,2023-01-27,2023-12-16,0.1,1.6667,True,18–29,1 — Uma falha,VIP,False,True
WCID6084,Brett Marshall,48,9,1,2956.84,328.5378,5,2023-01-01,2023-11-21,0.1111,1.8,True,45–59,1 — Uma falha,VIP,False,True
WCID6085,Lawrence Cain,43,7,1,1649.19,235.5986,5,2023-02-20,2023-12-10,0.1429,1.4,True,30–44,1 — Uma falha,Médio Valor,False,True
WCID6086,Philip Rivas,24,8,2,1698.29,212.2862,5,2023-05-15,2023-12-27,0.25,1.6,True,18–29,2 — Duas falhas,Médio Valor,False,True
WCID6087,Jessica Cobb,67,12,0,3515.44,292.9533,9,2023-01-28,2023-12-26,0.0,1.3333,False,60+,0 — Sem falha,VIP,False,False
WCID6088,Mark Padilla,76,12,2,3546.98,295.5817,7,2023-02-07,2023-11-24,0.1667,1.7143,True,60+,2 — Duas falhas,VIP,False,True
WCID6089,Christopher Bailey,87,8,1,2403.24,300.405,7,2023-01-15,2023-10-04,0.125,1.1429,True,60+,1 — Uma falha,Alto Valor,False,True
WCID6090,Mary Mueller,53,7,0,2252.22,321.7457,7,2023-02-07,2023-11-04,0.0,1.0,False,45–59,0 — Sem falha,Alto Valor,False,False
WCID6091,Isaiah Mueller,53,10,2,2531.1,253.11,7,2023-03-02,2023-12-17,0.2,1.4286,True,45–59,2 — Duas falhas,Alto Valor,False,True
WCID6092,Jacob Wallace,40,8,0,2111.27,263.9088,5,2023-02-01,2023-10-21,0.0,1.6,False,30–44,0 — Sem falha,Médio Valor,False,False
WCID6093,Albert Cochran,43,7,1,1713.35,244.7643,7,2023-01-26,2023-12-11,0.1429,1.0,True,30–44,1 — Uma falha,Médio Valor,False,True
WCID6094,Reginald Sullivan,86,7,0,2119.64,302.8057,6,2023-02-19,2023-12-12,0.0,1.1667,False,60+,0 — Sem falha,Médio Valor,False,False
WCID6095,Cory Stephens,20,12,2,2923.21,243.6008,8,2023-01-18,2023-12-16,0.1667,1.5,True,18–29,2 — Duas falhas,VIP,False,True
WCID6096,Holly Stewart,76,19,5,7087.42,373.0221,9,2023-03-04,2023-11-07,0.2632,2.1111,True,60+,3+ — Múltiplas falhas,VIP,False,True
WCID6097,Bruce Anderson,70,11,0,2462.37,223.8518,9,2023-01-05,2023-11-16,0.0,1.2222,False,60+,0 — Sem falha,Alto Valor,False,False
WCID6098,Holly Hayes,79,5,0,2380.79,476.158,5,2023-01-20,2023-11-18,0.0,1.0,False,60+,0 — Sem falha,Alto Valor,False,False
WCID6099,Aaron Gillespie,63,8,1,2233.43,279.1788,6,2023-01-09,2023-09-14,0.125,1.3333,True,60+,1 — Uma falha,Alto Valor,False,True
WCID6100,Lori Colon,85,6,1,1904.6,317.4333,5,2023-02-20,2023-08-29,0.1667,1.2,True,60+,1 — Uma falha,Médio Valor,False,True
WCID6101,Daniel Faulkner,81,5,0,1770.17,354.034,4,2023-03-11,2023-12-27,0.0,1.25,False,60+,0 — Sem falha,Médio Valor,False,False
WCID6102,Diana Miller,88,11,1,2255.78,205.0709,7,2023-02-26,2023-11-04,0.0909,1.5714,True,60+,1 — Uma falha,Alto Valor,False,True
WCID6103,Kathleen Nunez,64,7,1,1169.26,167.0371,6,2023-01-22,2023-12-05,0.1429,1.1667,True,60+,1 — Uma falha,Baixo Valor,False,True
WCID6104,Amanda Hill,69,11,2,3273.51,297.5918,8,2023-02-17,2023-12-08,0.1818,1.375,True,60+,2 — Duas falhas,VIP,False,True
WCID6105,Bryan Cardenas,70,5,1,1116.78,223.356,5,2023-03-23,2023-12-27,0.2,1.0,True,60+,1 — Uma falha,Baixo Valor,False,True
WCID6106,Dean Willis,52,10,2,2093.55,209.355,7,2023-01-10,2023-12-12,0.2,1.4286,True,45–59,2 — Duas falhas,Médio Valor,False,True
WCID6107,Jonathan Rivera,29,6,1,1125.84,187.64,4,2023-02-03,2023-10-30,0.1667,1.5,True,18–29,1 — Uma falha,Baixo Valor,False,True
WCID6108,Richard Smith,59,7,1,1778.54,254.0771,6,2023-02-11,2023-11-22,0.1429,1.1667,True,45–59,1 — Uma falha,Médio Valor,False,True
WCID6109,Angela Casey,45,12,1,3457.48,288.1233,8,2023-01-02,2023-12-15,0.0833,1.5,True,30–44,1 — Uma falha,VIP,False,True
WCID6110,Nicole Solis,21,12,1,3298.34,274.8617,8,2023-02-20,2023-12-17,0.0833,1.5,True,18–29,1 — Uma falha,VIP,False,False
WCID6111,Claudia English,54,10,1,2878.03,287.803,6,2023-02-15,2023-12-28,0.1,1.6667,True,45–59,1 — Uma falha,VIP,False,True
WCID6112,Robert Gonzales,86,11,4,3682.65,334.7864,7,2023-04-11,2023-12-26,0.3636,1.5714,True,60+,3+ — Múltiplas falhas,VIP,False,True
WCID6113,Latoya Barber,53,10,0,2226.96,222.696,6,2023-01-21,2023-12-21,0.0,1.6667,False,45–59,0 — Sem falha,Alto Valor,False,False
WCID6114,Melissa Foster DVM,61,4,1,2570.1,642.525,4,2023-04-04,2023-10-15,0.25,1.0,True,60+,1 — Uma falha,Alto Valor,False,True
WCID6115,Margaret Smith,68,8,3,2035.97,254.4962,6,2023-04-09,2023-11-28,0.375,1.3333,True,60+,3+ — Múltiplas falhas,Médio Valor,False,True
WCID6116,Brenda Wyatt,79,9,0,3231.74,359.0822,6,2023-01-22,2023-11-19,0.0,1.5,False,60+,0 — Sem falha,VIP,False,False
WCID6117,Monica Thomas,37,5,0,1394.04,278.808,5,2023-01-13,2023-10-09,0.0,1.0,False,30–44,0 — Sem falha,Baixo Valor,False,False
WCID6118,Michael Pierce,50,5,0,1316.74,263.348,5,2023-01-30,2023-12-20,0.0,1.0,False,45–59,0 — Sem falha,Baixo Valor,False,False
WCID6119,Justin Fowler,83,5,2,1391.62,278.324,5,2023-03-09,2023-12-07,0.4,1.0,True,60+,2 — Duas falhas,Baixo Valor,False,True
WCID6120,Haley Buckley,49,9,0,2876.52,319.6133,8,2023-01-22,2023-12-12,0.0,1.125,False,45–59,0 — Sem falha,VIP,False,False
WCID6121,Debbie Ball,25,10,0,1883.03,188.303,6,2023-03-26,2023-11-28,0.0,1.6667,False,18–29,0 — Sem falha,Médio Valor,False,False
WCID6122,Pamela Davis,74,6,1,2285.13,380.855,4,2023-01-08,2023-10-25,0.1667,1.5,True,60+,1 — Uma falha,Alto Valor,False,True
WCID6123,Patricia Briggs,87,8,0,2071.69,258.9612,6,2023-02-18,2023-09-30,0.0,1.3333,False,60+,0 — Sem falha,Médio Valor,False,False
WCID6124,Shannon Garcia,46,3,1,1334.38,444.7933,3,2023-03-11,2023-11-10,0.3333,1.0,True,45–59,1 — Uma falha,Baixo Valor,False,True
WCID6125,Jeffery Burton,50,13,0,4579.7,352.2846,8,2023-01-01,2023-11-18,0.0,1.625,False,45–59,0 — Sem falha,VIP,False,False
WCID6126,Virginia Young,63,7,1,1385.65,197.95,4,2023-05-03,2023-11-04,0.1429,1.75,True,60+,1 — Uma falha,Baixo Valor,False,True
WCID6127,Edward Mcdonald,74,13,0,3709.73,285.3638,9,2023-01-02,2023-12-19,0.0,1.4444,False,60+,0 — Sem falha,VIP,False,False
WCID6128,Robert Wilson,23,7,3,2649.12,378.4457,4,2023-01-11,2023-10-26,0.4286,1.75,True,18–29,3+ — Múltiplas falhas,Alto Valor,False,True
WCID6129,Regina Wilson,64,6,1,1252.4,208.7333,5,2023-02-19,2023-11-23,0.1667,1.2,True,60+,1 — Uma falha,Baixo Valor,False,True
WCID6130,David Lutz,81,6,0,1493.99,248.9983,5,2023-01-15,2023-12-16,0.0,1.2,False,60+,0 — Sem falha,Baixo Valor,False,False
WCID6131,Mary Little,35,12,2,3033.47,252.7892,8,2023-01-14,2023-11-15,0.1667,1.5,True,30–44,2 — Duas falhas,VIP,False,True
WCID6132,Sandra Brown,18,9,2,2283.68,253.7422,5,2023-02-04,2023-08-30,0.2222,1.8,True,,2 — Duas falhas,Alto Valor,False,True
WCID6133,Patty Thomas,74,5,0,1470.78,294.156,4,2023-01-22,2023-11-29,0.0,1.25,False,60+,0 — Sem falha,Baixo Valor,False,False
WCID6134,Jackie Sparks,47,8,1,2200.37,275.0462,6,2023-02-08,2023-12-21,0.125,1.3333,True,45–59,1 — Uma falha,Alto Valor,False,True
WCID6135,Randall Martinez,60,10,1,2152.65,215.265,7,2023-02-08,2023-12-25,0.1,1.4286,True,45–59,1 — Uma falha,Alto Valor,False,False
WCID6136,Robert Skinner,89,5,2,1109.19,221.838,5,2023-01-15,2023-12-23,0.4,1.0,True,60+,2 — Duas falhas,Baixo Valor,False,True
WCID6137,George Mccann,19,8,3,1667.01,208.3762,6,2023-02-15,2023-10-16,0.375,1.3333,True,18–29,3+ — Múltiplas falhas,Médio Valor,False,True
WCID6138,Jessica Gutierrez,51,8,0,2508.26,313.5325,6,2023-02-26,2023-12-13,0.0,1.3333,False,45–59,0 — Sem falha,Alto Valor,False,False
WCID6139,Jacob Scott,37,10,1,2118.12,211.812,7,2023-01-02,2023-11-26,0.1,1.4286,True,30–44,1 — Uma falha,Médio Valor,False,True
WCID6140,Shelly Cross,49,10,1,2473.15,247.315,5,2023-01-03,2023-11-02,0.1,2.0,True,45–59,1 — Uma falha,Alto Valor,False,True
WCID6141,Brenda Mcintosh,88,4,0,1041.72,260.43,4,2023-02-05,2023-11-13,0.0,1.0,False,60+,0 — Sem falha,Baixo Valor,False,False
WCID6142,Thomas Wright,68,12,3,4108.15,342.3458,9,2023-01-12,2023-12-10,0.25,1.3333,True,60+,3+ — Múltiplas falhas,VIP,False,True
WCID6143,Alexa Finley,61,12,1,3007.03,250.5858,8,2023-01-01,2023-12-28,0.0833,1.5,True,60+,1 — Uma falha,VIP,False,True
WCID6144,Maria Guerra,56,5,1,1193.41,238.682,5,2023-01-26,2023-08-01,0.2,1.0,True,45–59,1 — Uma falha,Baixo Valor,False,True
WCID6145,Cody Smith,33,4,1,1004.57,251.1425,3,2023-05-04,2023-12-20,0.25,1.3333,True,30–44,1 — Uma falha,Baixo Valor,False,True
WCID6146,Sheila Smith,40,6,2,931.39,155.2317,4,2023-02-14,2023-11-07,0.3333,1.5,True,30–44,2 — Duas falhas,Baixo Valor,False,True
WCID6147,Samantha Lang,31,11,1,2557.29,232.4809,7,2023-02-24,2023-11-04,0.0909,1.5714,True,30–44,1 — Uma falha,Alto Valor,False,True
WCID6148,Danielle Sexton,76,8,1,2285.71,285.7138,7,2023-05-27,2023-12-23,0.125,1.1429,True,60+,1 — Uma falha,Alto Valor,False,True
WCID6149,Rebecca Crawford,34,12,2,4899.59,408.2992,8,2023-02-01,2023-12-15,0.1667,1.5,True,30–44,2 — Duas falhas,VIP,False,True
WCID6150,Connie Downs,86,10,2,4386.18,438.618,7,2023-01-23,2023-10-28,0.2,1.4286,True,60+,2 — Duas falhas,VIP,False,True
WCID6151,Jeffrey Lewis,61,5,2,1489.34,297.868,5,2023-01-10,2023-12-22,0.4,1.0,True,60+,2 — Duas falhas,Baixo Valor,False,True
WCID6152,Corey Owens,18,7,1,1760.58,251.5114,6,2023-03-23,2023-12-29,0.1429,1.1667,True,,1 — Uma falha,Médio Valor,False,True
WCID6153,Regina Wright,44,8,2,2192.13,274.0162,6,2023-04-29,2023-12-25,0.25,1.3333,True,30–44,2 — Duas falhas,Alto Valor,False,True
WCID6154,Ellen Rice,84,13,3,2423.22,186.4015,8,2023-02-09,2023-12-19,0.2308,1.625,True,60+,3+ — Múltiplas falhas,Alto Valor,False,True
WCID6155,Michael Daniels,66,15,2,4985.75,332.3833,9,2023-02-17,2023-12-03,0.1333,1.6667,True,60+,2 — Duas falhas,VIP,False,True
WCID6156,Joseph King,82,11,0,3005.28,273.2073,7,2023-02-16,2023-12-28,0.0,1.5714,False,60+,0 — Sem falha,VIP,False,False
WCID6157,Jacqueline Barajas,50,7,1,2030.8,290.1143,6,2023-01-04,2023-10-08,0.1429,1.1667,True,45–59,1 — Uma falha,Médio Valor,False,True
WCID6158,Janet Hawkins,24,9,2,2888.39,320.9322,7,2023-04-02,2023-12-16,0.2222,1.2857,True,18–29,2 — Duas falhas,VIP,False,True
WCID6159,Megan West,36,9,1,2635.35,292.8167,6,2023-01-14,2023-12-06,0.1111,1.5,True,30–44,1 — Uma falha,Alto Valor,False,True
WCID6160,Brandon Richmond,77,7,1,1460.87,208.6957,5,2023-03-09,2023-12-19,0.1429,1.4,True,60+,1 — Uma falha,Baixo Valor,False,False
WCID6161,Maria Ross,80,15,2,4688.16,312.544,7,2023-02-21,2023-12-31,0.1333,2.1429,True,60+,2 — Duas falhas,VIP,False,True
WCID6162,Christopher Green,77,13,2,3789.96,291.5354,9,2023-01-28,2023-10-25,0.1538,1.4444,True,60+,2 — Duas falhas,VIP,False,True
WCID6163,Jennifer Kennedy,90,4,0,946.5,236.625,3,2023-04-06,2023-07-30,0.0,1.3333,False,60+,0 — Sem falha,Baixo Valor,False,False
WCID6164,Karen Moore,47,11,4,2762.72,251.1564,8,2023-01-10,2023-12-18,0.3636,1.375,True,45–59,3+ — Múltiplas falhas,Alto Valor,False,True
WCID6165,Daniel Evans,46,11,1,3028.83,275.3482,9,2023-02-06,2023-12-09,0.0909,1.2222,True,45–59,1 — Uma falha,VIP,False,True
WCID6166,Belinda Hodges,25,7,0,1556.91,222.4157,7,2023-01-08,2023-12-29,0.0,1.0,False,18–29,0 — Sem falha,Baixo Valor,False,False
WCID6167,Jeremy Frederick,28,9,3,2064.94,229.4378,8,2023-01-31,2023-10-30,0.3333,1.125,True,18–29,3+ — Múltiplas falhas,Médio Valor,False,True
WCID6168,James Woodard,35,7,0,1806.98,258.14,6,2023-02-12,2023-09-01,0.0,1.1667,False,30–44,0 — Sem falha,Médio Valor,False,False
WCID6169,Kevin Reyes,77,15,2,4188.52,279.2347,11,2023-02-17,2023-12-01,0.1333,1.3636,True,60+,2 — Duas falhas,VIP,False,True
WCID6170,Ruben Hernandez,88,8,1,1706.35,213.2938,5,2023-04-25,2023-11-19,0.125,1.6,True,60+,1 — Uma falha,Médio Valor,False,True
WCID6171,Brandon Abbott,51,7,0,1903.56,271.9371,4,2023-05-23,2023-09-20,0.0,1.75,False,45–59,0 — Sem falha,Médio Valor,False,False
WCID6172,Brian Bryan,43,8,2,2685.87,335.7338,6,2023-03-01,2023-10-30,0.25,1.3333,True,30–44,2 — Duas falhas,Alto Valor,False,True
WCID6173,Kara Thompson,24,8,2,2816.32,352.04,7,2023-01-28,2023-09-23,0.25,1.1429,True,18–29,2 — Duas falhas,Alto Valor,False,True
WCID6174,Deborah Solis,28,11,0,3714.23,337.6573,9,2023-01-11,2023-12-11,0.0,1.2222,False,18–29,0 — Sem falha,VIP,False,False
WCID6175,Bridget Anderson,62,9,0,2657.22,295.2467,6,2023-05-06,2023-12-01,0.0,1.5,False,60+,0 — Sem falha,Alto Valor,False,False
WCID6176,Amanda Rodriguez,24,7,0,1320.15,188.5929,7,2023-01-31,2023-11-10,0.0,1.0,False,18–29,0 — Sem falha,Baixo Valor,False,False
WCID6177,Matthew Rodriguez,70,2,0,376.51,188.255,1,2023-01-03,2023-01-10,0.0,2.0,False,60+,0 — Sem falha,Baixo Valor,False,False
WCID6178,Susan Reilly,59,8,1,2662.55,332.8188,7,2023-02-23,2023-12-26,0.125,1.1429,True,45–59,1 — Uma falha,Alto Valor,False,False
WCID6179,Jacob Simpson,24,13,2,2939.77,226.1362,8,2023-01-19,2023-12-22,0.1538,1.625,True,18–29,2 — Duas falhas,VIP,False,True
WCID6180,Sydney Reed,51,10,1,2417.2,241.72,8,2023-01-15,2023-12-19,0.1,1.25,True,45–59,1 — Uma falha,Alto Valor,False,True
WCID6181,Charles Hernandez,67,9,1,2213.64,245.96,8,2023-02-19,2023-11-25,0.1111,1.125,True,60+,1 — Uma falha,Alto Valor,False,True
WCID6182,Jonathan Hinton,47,10,2,3410.03,341.003,6,2023-02-04,2023-12-13,0.2,1.6667,True,45–59,2 — Duas falhas,VIP,False,True
WCID6183,Kathleen Fitzgerald,74,7,0,1956.08,279.44,6,2023-01-06,2023-10-28,0.0,1.1667,False,60+,0 — Sem falha,Médio Valor,False,False
WCID6184,Juan Gibson,23,11,0,3676.86,334.26,9,2023-02-11,2023-12-21,0.0,1.2222,False,18–29,0 — Sem falha,VIP,False,False
WCID6185,Barbara Maxwell,27,11,2,4800.39,436.3991,6,2023-01-09,2023-12-02,0.1818,1.8333,True,18–29,2 — Duas falhas,VIP,False,True
WCID6186,John Campbell,63,4,1,792.7,198.175,3,2023-05-10,2023-11-12,0.25,1.3333,True,60+,1 — Uma falha,Baixo Valor,False,False
WCID6187,Michael Key,41,5,1,977.14,195.428,5,2023-02-15,2023-11-19,0.2,1.0,True,30–44,1 — Uma falha,Baixo Valor,False,True
WCID6188,Latasha Stein,87,4,0,1135.82,283.955,4,2023-04-21,2023-10-20,0.0,1.0,False,60+,0 — Sem falha,Baixo Valor,False,False
WCID6189,Tiffany Gay,80,7,0,2290.76,327.2514,5,2023-01-05,2023-12-01,0.0,1.4,False,60+,0 — Sem falha,Alto Valor,False,False
WCID6190,Leah Davis,22,9,2,1845.68,205.0756,8,2023-02-10,2023-11-02,0.2222,1.125,True,18–29,2 — Duas falhas,Médio Valor,False,True
WCID6191,Johnny Strong,82,9,0,1660.12,184.4578,9,2023-01-29,2023-12-19,0.0,1.0,False,60+,0 — Sem falha,Médio Valor,False,False
WCID6192,Craig Perez,45,5,0,1232.24,246.448,3,2023-06-06,2023-09-23,0.0,1.6667,False,30–44,0 — Sem falha,Baixo Valor,False,False
WCID6193,Michael Wilson,83,9,1,2840.62,315.6244,7,2023-01-28,2023-12-27,0.1111,1.2857,True,60+,1 — Uma falha,Alto Valor,False,True
WCID6194,Jonathon Robinson,82,7,2,2266.35,323.7643,6,2023-01-15,2023-10-22,0.2857,1.1667,True,60+,2 — Duas falhas,Alto Valor,False,True
WCID6195,Ashley Smith,47,10,3,4282.09,428.209,9,2023-01-04,2023-11-25,0.3,1.1111,True,45–59,3+ — Múltiplas falhas,VIP,False,True
WCID6196,David Davis,70,9,2,2586.65,287.4056,6,2023-02-25,2023-11-06,0.2222,1.5,True,60+,2 — Duas falhas,Alto Valor,False,True
WCID6197,Wesley Ramsey,53,6,1,1917.87,319.645,5,2023-01-16,2023-12-12,0.1667,1.2,True,45–59,1 — Uma falha,Médio Valor,False,False
WCID6198,Kevin Lee,19,4,0,1181.85,295.4625,3,2023-01-20,2023-05-27,0.0,1.3333,False,18–29,0 — Sem falha,Baixo Valor,False,False
WCID6199,Lisa Myers,74,13,1,2897.49,222.8838,6,2023-01-01,2023-11-07,0.0769,2.1667,True,60+,1 — Uma falha,VIP,False,True
WCID6200,Daniel Moses,70,5,0,1214.86,242.972,5,2023-01-29,2023-12-22,0.0,1.0,False,60+,0 — Sem falha,Baixo Valor,False,False
WCID6201,Joshua Williams,32,7,1,1424.29,203.47,5,2023-02-16,2023-11-04,0.1429,1.4,True,30–44,1 — Uma falha,Baixo Valor,False,True
WCID6202,Teresa Smith,22,13,2,3309.8,254.6,7,2023-01-20,2023-12-11,0.1538,1.8571,True,18–29,2 — Duas falhas,VIP,False,True
