driver_id,driver_name,total_deliveries,total_failures,hist_failure_rate,total_revenue,avg_ticket,trips,driver_age,exp_tier,rate_h1,rate_h2,delta_h1_h2,improved_h1_h2,consistency_cv,months_active,intervention_quadrant,estimated_failure_cost,risk_flag
WDID10939,Ann Brown,6,0,0.0,1565.79,260.965,34,50,Intermediário (26–50 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10940,Thomas Reynolds,6,0,0.0,1886.84,314.4733,72,31,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10941,Selena Gomez,6,0,0.0,1788.31,298.0517,59,29,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10942,Glenn Lawrence,6,0,0.0,2187.19,364.5317,40,30,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10943,Jordan Martin,6,0,0.0,2028.93,338.155,55,44,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10944,Sheila Smith,6,0,0.0,1936.94,322.8233,32,44,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10945,Walter Hunt,6,0,0.0,1788.44,298.0733,66,64,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10946,Katie Chavez,6,0,0.0,1696.27,282.7117,64,29,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10947,Caitlin White,6,0,0.0,1573.65,262.275,70,50,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10948,Jennifer Taylor,6,0,0.0,1463.75,243.9583,12,37,Novato (≤25 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10949,Adam Costa,6,0,0.0,1388.18,231.3633,40,30,Intermediário (26–50 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10950,Bethany Jones,6,0,0.0,1706.33,284.3883,26,56,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10951,Calvin Cohen,6,0,0.0,1497.75,249.625,60,43,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10952,Charles Myers,6,0,0.0,1358.52,226.42,22,64,Novato (≤25 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10953,Nicholas Bauer,6,0,0.0,1083.66,180.61,53,40,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10954,Anthony Robinson,6,0,0.0,1449.5,241.5833,27,43,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10955,Kim Bishop,6,0,0.0,1289.0,214.8333,76,60,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10956,Gregory Green,6,0,0.0,2023.12,337.1867,11,43,Novato (≤25 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10957,Sarah Mcmillan,6,0,0.0,1892.08,315.3467,78,53,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10958,Mr. Benjamin Murphy,6,0,0.0,1781.84,296.9733,50,45,Intermediário (26–50 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10959,William Woodard,6,0,0.0,1703.97,283.995,77,31,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10960,Deborah Davis,6,0,0.0,1604.11,267.3517,60,31,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10961,Amy Campbell,6,0,0.0,1858.33,309.7217,66,61,Experiente (51+ trips),,,,,0.0,3,Referência — Boas Práticas,0.0,False
WDID10962,Claudia Sutton,6,0,0.0,1695.95,282.6583,74,55,Experiente (51+ trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10963,Michael Martin,6,0,0.0,1912.96,318.8267,66,29,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10964,Martha Patel,6,0,0.0,1865.98,310.9967,63,57,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10965,Kim Farmer,6,0,0.0,1750.01,291.6683,70,35,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10966,Shannon Reyes,6,0,0.0,1659.74,276.6233,24,43,Novato (≤25 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10967,Cody Mitchell,6,0,0.0,1530.19,255.0317,62,39,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10968,Victor Olson,6,0,0.0,1428.02,238.0033,72,31,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10969,Annette Williams,6,0,0.0,1807.87,301.3117,15,62,Novato (≤25 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10970,Russell Byrd,6,0,0.0,1742.75,290.4583,47,54,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10971,Chris Schmitt,6,0,0.0,1671.15,278.525,37,47,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10972,Kristen Hernandez,6,0,0.0,1526.85,254.475,77,60,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10973,Kimberly Kennedy,6,0,0.0,1431.61,238.6017,18,64,Novato (≤25 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10974,Rebecca Smith,6,0,0.0,1326.49,221.0817,13,56,Novato (≤25 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10975,Angela Brown,6,0,0.0,1253.87,208.9783,20,38,Novato (≤25 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10976,Rachel Smith,6,0,0.0,1655.52,275.92,61,41,Experiente (51+ trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10977,Emily Smith,6,0,0.0,1487.13,247.855,73,63,Experiente (51+ trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10978,Adam Hansen,6,0,0.0,1388.29,231.3817,23,51,Novato (≤25 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10979,Ronald Gibson,6,0,0.0,1246.69,207.7817,23,48,Novato (≤25 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10980,Destiny Gonzalez,6,0,0.0,1159.26,193.21,56,51,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10981,Taylor Pacheco,6,0,0.0,1539.2,256.5333,78,36,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10982,Stephanie Stephens DDS,6,0,0.0,1440.88,240.1467,73,58,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10983,Colleen Villarreal,6,0,0.0,1216.3,202.7167,77,45,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10984,Ashley Brown,6,0,0.0,1176.21,196.035,33,53,Intermediário (26–50 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10985,Kimberly Ryan MD,6,0,0.0,1130.09,188.3483,26,49,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10986,Travis Taylor,6,0,0.0,1543.56,257.26,75,32,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10987,Troy Munoz,6,0,0.0,1483.47,247.245,24,35,Novato (≤25 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10988,John Robinson,6,0,0.0,1355.26,225.8767,45,53,Intermediário (26–50 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10989,Audrey Mcdowell,6,0,0.0,1231.53,205.255,35,44,Intermediário (26–50 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10990,Amy Bennett,6,0,0.0,1132.16,188.6933,14,48,Novato (≤25 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10991,Leslie Smith,6,0,0.0,1075.08,179.18,65,30,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10992,Richard Green,6,0,0.0,1342.07,223.6783,77,30,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10993,Olivia Andrews,6,0,0.0,1722.22,287.0367,39,37,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10994,Corey Coffey,6,0,0.0,1976.67,329.445,55,42,Experiente (51+ trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID10995,David Nielsen,6,0,0.0,1889.81,314.9683,12,57,Novato (≤25 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID10996,Jonathan Wheeler,6,0,0.0,1838.79,306.465,24,58,Novato (≤25 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10997,Michael Ramsey,6,0,0.0,1614.53,269.0883,49,38,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10998,Darrell Chambers,6,0,0.0,1526.99,254.4983,47,29,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID10999,David Miller,6,0,0.0,1377.36,229.56,51,49,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11000,Shane Davis,6,0,0.0,1614.79,269.1317,55,35,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID11001,Amanda Foster,6,0,0.0,1850.4,308.4,56,34,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID11002,Brenda Sanchez,6,0,0.0,2096.15,349.3583,49,33,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11003,Anita Smith,6,0,0.0,1998.27,333.045,18,35,Novato (≤25 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11004,Anthony Garner,6,0,0.0,1942.11,323.685,20,62,Novato (≤25 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11005,Joel Austin,6,0,0.0,1824.67,304.1117,27,40,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11006,Scott Wallace,6,0,0.0,2110.2,351.7,55,35,Experiente (51+ trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID11007,Gary Mccullough,6,0,0.0,1957.78,326.2967,47,50,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11008,Carly Underwood,6,0,0.0,1850.72,308.4533,58,29,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID11009,Deborah Juarez,6,0,0.0,1749.88,291.6467,32,52,Intermediário (26–50 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID11010,Darlene Sanchez DVM,6,0,0.0,1668.88,278.1467,52,39,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11011,Sherry Gomez,6,0,0.0,1503.91,250.6517,32,44,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11012,Kimberly Rios,6,0,0.0,1319.88,219.98,52,44,Experiente (51+ trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID11013,Gregory Miller,6,0,0.0,1206.39,201.065,22,33,Novato (≤25 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID11014,Jimmy Ray,6,0,0.0,1108.75,184.7917,43,61,Intermediário (26–50 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID11015,William Taylor DDS,6,0,0.0,1048.06,174.6767,27,58,Intermediário (26–50 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID11016,Sharon Miller,6,0,0.0,929.04,154.84,28,46,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11017,Debbie Lewis,6,0,0.0,1330.81,221.8017,70,29,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11018,Elaine Bowers,6,0,0.0,1242.99,207.165,76,49,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID11019,Andrew Moore,6,0,0.0,1616.26,269.3767,60,57,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11020,Timothy Ray,6,0,0.0,1378.36,229.7267,61,31,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID11021,Caitlin Sanford,6,0,0.0,1326.37,221.0617,73,59,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11022,Christian Davis,6,0,0.0,1258.21,209.7017,11,52,Novato (≤25 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID11023,Kristen Terrell,6,0,0.0,1146.89,191.1483,17,51,Novato (≤25 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11024,Austin King,6,0,0.0,1030.95,171.825,70,34,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11025,Brett Ryan,6,0,0.0,931.23,155.205,43,57,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11026,Stephanie Allen,6,0,0.0,868.73,144.7883,27,64,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11027,Kevin Ellis,6,0,0.0,1694.4,282.4,21,49,Novato (≤25 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID11028,Kimberly Holt,6,0,0.0,1598.86,266.4767,30,64,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11029,Emily Carter,6,0,0.0,1535.61,255.935,17,59,Novato (≤25 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID11030,Gabriel Odom,6,0,0.0,1451.44,241.9067,75,43,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID11031,Paul Carrillo,6,0,0.0,1370.18,228.3633,63,30,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11032,Willie Hansen,6,0,0.0,1310.65,218.4417,30,44,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11033,Andrew Brown,6,0,0.0,1175.11,195.8517,67,29,Experiente (51+ trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID11034,Mark Soto,6,0,0.0,995.31,165.885,49,55,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11035,Courtney Miller,6,0,0.0,1757.91,292.985,47,29,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11036,Jessica Trevino,6,0,0.0,1724.79,287.465,74,51,Experiente (51+ trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID11037,Mary Bartlett,6,0,0.0,1528.74,254.79,44,50,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11038,Joel Hurley,6,0,0.0,1405.94,234.3233,70,46,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID11039,Janet Griffin,6,0,0.0,1809.86,301.6433,76,31,Experiente (51+ trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID11040,Taylor Taylor,6,0,0.0,1766.21,294.3683,33,57,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11041,Lawrence Robertson,6,0,0.0,1651.37,275.2283,59,45,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11042,Dr. Lindsay Davis,6,0,0.0,1534.47,255.745,42,33,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11043,Timothy Taylor,6,0,0.0,1361.22,226.87,56,54,Experiente (51+ trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID11044,Peter Vaughn,6,0,0.0,1252.38,208.73,38,55,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11045,Sarah Keith,6,0,0.0,1160.5,193.4167,24,36,Novato (≤25 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID11046,Kenneth Sharp,6,0,0.0,1517.54,252.9233,38,56,Intermediário (26–50 trips),,,,,0.0,3,Referência — Boas Práticas,0.0,False
WDID11047,Nicole Tate,6,0,0.0,1895.19,315.865,68,33,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11048,Crystal Rodriguez,6,0,0.0,1816.92,302.82,44,49,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11049,Timothy Cook MD,6,0,0.0,1736.51,289.4183,65,44,Experiente (51+ trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID11050,Thomas Simmons,6,0,0.0,2086.38,347.73,17,40,Novato (≤25 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID11051,Denise Johnson,6,0,0.0,2032.47,338.745,53,32,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID11052,Jennifer Nelson,6,0,0.0,1960.46,326.7433,13,40,Novato (≤25 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11053,Cynthia Bowen,6,0,0.0,1740.98,290.1633,58,60,Experiente (51+ trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID11054,David Davis,6,0,0.0,1676.47,279.4117,40,60,Intermediário (26–50 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID11055,Zachary Nguyen,6,0,0.0,1595.43,265.905,77,52,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11056,Denise Valdez,6,0,0.0,1470.35,245.0583,42,59,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11057,Cassandra Welch,6,0,0.0,1360.47,226.745,34,37,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11058,Lee Garza,6,0,0.0,1682.86,280.4767,38,56,Intermediário (26–50 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID11059,Shawn Cook,6,0,0.0,1526.79,254.465,67,57,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11060,Alyssa Pollard,6,0,0.0,1395.85,232.6417,25,54,Novato (≤25 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID11061,Susan Murray,6,0,0.0,1716.14,286.0233,42,64,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11062,George Martinez,6,0,0.0,1586.17,264.3617,70,29,Experiente (51+ trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID11063,Kathryn Hall,6,0,0.0,1513.97,252.3283,49,56,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11064,Matthew Cole,6,0,0.0,1381.89,230.315,71,41,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11065,Marisa Cherry,6,0,0.0,1254.6,209.1,66,30,Experiente (51+ trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID11066,Daniel Terry,6,0,0.0,1068.23,178.0383,21,45,Novato (≤25 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID11067,William Payne,6,0,0.0,1022.02,170.3367,65,65,Experiente (51+ trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID11068,Rick Bennett,6,0,0.0,1403.44,233.9067,72,51,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11069,Anthony King,6,0,0.0,1738.45,289.7417,38,37,Intermediário (26–50 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID11070,April Jones,6,0,0.0,1648.69,274.7817,22,46,Novato (≤25 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11071,Kari Cox,6,0,0.0,1978.37,329.7283,27,55,Intermediário (26–50 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID11072,Lee Larsen,6,0,0.0,1925.03,320.8383,78,39,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11073,Craig Brown,6,0,0.0,2162.18,360.3633,63,36,Experiente (51+ trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID11074,Abigail Murphy,6,0,0.0,2065.75,344.2917,78,64,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11075,Raymond Martin,6,0,0.0,1978.63,329.7717,69,52,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11076,Breanna Tucker,6,0,0.0,1906.16,317.6933,44,36,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11077,David Reyes,6,0,0.0,1821.75,303.625,48,59,Intermediário (26–50 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID11078,Kristen Campbell,6,0,0.0,1707.61,284.6017,53,55,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11079,Brandon Kline,6,0,0.0,2066.97,344.495,71,52,Experiente (51+ trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID11080,Jordan Webb,6,0,0.0,1967.46,327.91,65,47,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID11081,James Reed,6,0,0.0,1894.59,315.765,36,64,Intermediário (26–50 trips),,,,,0.0,3,Referência — Boas Práticas,0.0,False
WDID11082,Bobby Murphy,6,0,0.0,1705.05,284.175,78,35,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11083,Kenneth Lopez,6,0,0.0,1583.78,263.9633,40,64,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11084,Jennifer Olsen,6,0,0.0,1471.46,245.2433,21,61,Novato (≤25 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11085,Carmen Hamilton,6,0,0.0,1321.57,220.2617,39,61,Intermediário (26–50 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID11086,Eric Smith,6,0,0.0,1618.05,269.675,35,44,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11087,Juan Cox,6,0,0.0,1550.21,258.3683,13,38,Novato (≤25 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID11088,Holly Yates,6,0,0.0,1425.17,237.5283,32,43,Intermediário (26–50 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID11089,Zachary Rivera,6,0,0.0,1345.95,224.325,41,58,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11090,Samantha Mcguire,6,0,0.0,1746.87,291.145,24,40,Novato (≤25 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID11091,Elizabeth Garcia,6,0,0.0,1646.09,274.3483,55,47,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID11092,George Sims,6,0,0.0,1614.46,269.0767,66,31,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11093,Brian Turner,6,0,0.0,1439.89,239.9817,19,48,Novato (≤25 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11094,Jesse Fernandez,6,0,0.0,1844.0,307.3333,40,32,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11095,Monica Reynolds,6,0,0.0,2103.19,350.5317,16,36,Novato (≤25 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID11096,Valerie Love,6,0,0.0,1975.76,329.2933,52,56,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11097,James Richardson,6,0,0.0,1896.1,316.0167,73,50,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID11098,John Pope,6,0,0.0,1792.79,298.7983,31,32,Intermediário (26–50 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID11099,Ashley Gutierrez,6,0,0.0,1630.37,271.7283,46,35,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11100,Brett Young,6,0,0.0,1976.81,329.4683,39,48,Intermediário (26–50 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID11101,Angela Moreno,6,0,0.0,1894.51,315.7517,29,43,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11102,Jennifer Dean,6,0,0.0,1701.0,283.5,37,37,Intermediário (26–50 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID11103,Joseph Farmer,6,0,0.0,1526.27,254.3783,14,63,Novato (≤25 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID11104,Dr. Adam Freeman,6,0,0.0,1446.93,241.155,72,34,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11105,Catherine Hansen,6,0,0.0,1356.13,226.0217,76,31,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11106,Tyler Moyer,6,0,0.0,1247.38,207.8967,36,31,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11107,Michael Miller,6,0,0.0,1176.4,196.0667,58,32,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11108,Savannah Fowler,6,0,0.0,1140.95,190.1583,69,52,Experiente (51+ trips),,,,,0.0,3,Referência — Boas Práticas,0.0,False
WDID11109,Harry Hamilton,6,0,0.0,1460.7,243.45,14,38,Novato (≤25 trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID11110,Jackie Nelson,6,0,0.0,1302.5,217.0833,25,57,Novato (≤25 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11111,Nicole Lewis,6,0,0.0,1158.76,193.1267,74,41,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
WDID11112,Christopher Fisher,6,0,0.0,1069.17,178.195,74,50,Experiente (51+ trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11113,Dawn Torres,6,0,0.0,1839.44,306.5733,42,37,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11114,Shannon Leblanc,6,0,0.0,1736.38,289.3967,32,54,Intermediário (26–50 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11115,Jo Cook,6,0,0.0,1529.72,254.9533,57,36,Experiente (51+ trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID11116,Heather Rogers,6,0,0.0,1886.0,314.3333,11,30,Novato (≤25 trips),,,,,0.0,6,Referência — Boas Práticas,0.0,False
WDID11117,Kellie Moore,6,0,0.0,1721.02,286.8367,23,42,Novato (≤25 trips),,,,,0.0,5,Referência — Boas Práticas,0.0,False
WDID11118,Billy Moore,6,0,0.0,1607.93,267.9883,57,46,Experiente (51+ trips),,,,,0.0,4,Referência — Boas Práticas,0.0,False
